"ID","Relay_ID","DeviceFunction","Ordinal","Standard","DFType","Use_SST","SST_Mfr","SST_Type","SST_Style"
7226,540,"GF",10,0,1,0,,,
7231,541,"GF",10,0,1,0,,,
7230,542,"GF",10,0,1,0,,,
7228,543,"GF",10,0,1,0,,,
7224,544,"GF",10,0,1,0,,,
6931,545,"49/50 Jam",10,0,0,0,,,
6932,545,"49/50 Short",20,0,0,0,,,
6933,545,"50G",30,0,1,0,,,
2830,546,"51/50",10,0,0,0,,,
6004,548,"51G/50G",10,0,1,0,,,
6005,549,"51G/50G",10,0,1,0,,,
6006,550,"51G/50G",10,0,1,0,,,
6007,551,"51G/50G",10,0,1,0,,,
6003,552,"51G/50G",10,0,1,0,,,
9628,553,"49",10,0,0,0,,,
6889,554,"51/50",10,0,0,0,,,
6890,554,"51N/50N",20,0,1,0,,,
8669,555,"50C",30,0,0,0,,,
8670,555,"50H",20,0,0,0,,,
8671,555,"51/50",10,0,0,0,,,
8672,555,"51G/50G",50,0,0,0,,,
8673,555,"51N/50N",40,0,0,0,,,
7376,556,"51/50 DT",50,2,0,0,,,
7377,556,"51/50 I^2 T",40,2,0,0,,,
7378,556,"51/50 IAC",30,0,0,0,,,
7379,556,"51/50 IEC",20,1,0,0,,,
7380,556,"51/50 IEEE",10,0,0,0,,,
7381,556,"51N/50N DT",100,0,1,0,,,
7382,556,"51N/50N I^2 T",90,2,1,0,,,
7383,556,"51N/50N IAC",80,0,1,0,,,
7384,556,"51N/50N IEC",70,1,1,0,,,
7385,556,"51N/50N IEEE",60,0,1,0,,,
2860,557,"51/50 IEC",10,0,0,0,,,
8123,558,"51/50",10,0,0,0,,,
7817,559,"49",110,0,0,0,,,
7818,559,"51/50 ANSI",10,0,0,0,,,
7819,559,"51/50 IAC",30,0,0,0,,,
7820,559,"51/50 IEC",20,1,0,0,,,
7821,559,"51/50/50 ANSI",120,0,0,0,,,
7822,559,"51/50/50 DT",150,0,0,0,,,
7823,559,"51/50/50 G ANSI",160,0,1,0,,,
7824,559,"51/50/50 G DT",190,0,1,0,,,
7825,559,"51/50/50 G IAC",180,0,1,0,,,
7826,559,"51/50/50 G IEC",170,0,1,0,,,
7827,559,"51/50/50 GS ANS",200,0,1,0,,,
7828,559,"51/50/50 GS IAC",220,0,1,0,,,
7829,559,"51/50/50 GS IEC",210,0,1,0,,,
7830,559,"51/50/50 IAC",140,0,0,0,,,
7831,559,"51/50/50 IEC",130,0,0,0,,,
7832,559,"51G/50G ANSI",40,0,1,0,,,
7833,559,"51G/50G IAC",60,0,0,0,,,
7834,559,"51G/50G IEC",50,1,1,0,,,
7835,559,"51GS/50GS ANSI",70,0,1,0,,,
7836,559,"51GS/50GS DT",100,2,1,0,,,
7837,559,"51GS/50GS IAC",90,0,1,0,,,
7838,559,"51GS/50GS IEC",80,1,1,0,,,
6719,560,"51/50",10,0,0,0,,,
6720,560,"51/50 DT",30,0,0,0,,,
6721,560,"51/50 IEC",20,1,0,0,,,
10041,560,"51/50/50",200,0,0,0,,,
10043,560,"51/50/50 DT",220,0,0,0,,,
10042,560,"51/50/50 IEC",210,1,0,0,,,
10047,560,"51/50/50N IECHi",260,1,1,0,,,
10049,560,"51/50/50N IECLo",100,1,1,0,,,
10048,560,"51/50/50N IECMd",270,1,1,0,,,
6722,560,"51N/50N Hi",40,0,1,0,,,
6723,560,"51N/50N Hi IEC",70,1,1,0,,,
6724,560,"51N/50N Lo",60,0,1,0,,,
6725,560,"51N/50N Lo IEC",90,1,1,0,,,
6726,560,"51N/50N Med",50,0,1,0,,,
6727,560,"51N/50N Med IEC",80,1,1,0,,,
10044,560,"51N/50N/50N Hi",230,0,1,0,,,
10046,560,"51N/50N/50N Lo",250,0,1,0,,,
10045,560,"51N/50N/50N Med",240,0,1,0,,,
6728,560,"67",110,0,0,0,,,
6729,560,"67 DT",130,0,0,0,,,
6730,560,"67 IEC",120,1,0,0,,,
6731,560,"67N Hi",140,0,1,0,,,
6732,560,"67N Hi IEC",170,1,1,0,,,
6733,560,"67N Lo",160,0,1,0,,,
6734,560,"67N Lo IEC",190,1,1,0,,,
6735,560,"67N Med",150,0,1,0,,,
6736,560,"67N Med IEC",180,1,1,0,,,
4206,561,"51/50/50",10,0,0,1,"West","Amptector I-A","LVPCB"
2905,561,"Gnd",40,0,1,1,"West","Amptector I-A","LVPCB"
2906,561,"GS",50,0,1,0,,,
5860,562,"49 Std/48 Jam",30,2,0,0,,,
5861,562,"49 Std/50 SC",20,2,0,0,,,
5862,562,"49/50 SC",10,0,0,0,,,
5863,562,"50G",40,2,1,0,,,
5864,562,"50N",50,2,1,0,,,
2908,563,"51/50",10,0,0,0,,,
6111,564,"67",10,0,0,0,,,
6112,565,"67",10,0,0,0,,,
6113,566,"67",10,0,0,0,,,
6114,567,"67",10,0,0,0,,,
6115,568,"67",10,0,0,0,,,
6116,569,"67",10,0,0,0,,,
6110,570,"67",10,0,0,0,,,
9363,571,"49/50",10,0,0,0,,,
9364,571,"50G",20,0,0,0,,,
2924,572,"87",10,0,2,0,,,
7091,573,"49",10,0,0,0,,,
7092,573,"50 Jam",30,0,0,0,,,
7093,573,"50G",20,0,1,0,,,
2926,574,"51/50",10,2,0,0,,,
2929,574,"51G/50G",30,2,1,0,,,
2928,574,"51N/50N",20,2,1,0,,,
8037,575,"51",10,2,0,0,,,
8038,575,"51G",30,2,1,0,,,
8039,575,"51N",20,2,1,0,,,
8055,576,"51",10,2,0,0,,,
8056,576,"51G",30,2,1,0,,,
8057,576,"51N",20,2,1,0,,,
8040,577,"50G/50G",30,2,1,0,,,
8041,577,"51/50",10,2,0,0,,,
8042,577,"51N/50N",20,2,1,0,,,
8058,578,"51/50",10,2,0,0,,,
8059,578,"51G/50G",30,2,1,0,,,
8060,578,"51N/50N",20,2,1,0,,,
8043,579,"51",10,2,0,0,,,
8053,580,"51",10,2,0,0,,,
8044,581,"51/50",10,2,0,0,,,
8045,582,"51G",20,2,1,0,,,
8046,582,"51N",10,2,1,0,,,
8054,583,"51/50",10,2,0,0,,,
8047,584,"51",10,2,0,0,,,
8048,584,"51G",30,2,1,0,,,
8049,584,"51N",20,2,1,0,,,
8050,585,"51/50",10,2,0,0,,,
8051,585,"51G/50G",30,2,1,0,,,
8052,585,"51N/50N",20,2,1,0,,,
8061,586,"51",10,2,0,0,,,
8062,586,"51G",30,2,1,0,,,
8063,586,"51N",20,2,1,0,,,
8064,587,"51/50",10,2,0,0,,,
8065,587,"51G/50G",30,2,1,0,,,
8066,587,"51N/50N",20,2,1,0,,,
8225,588,"51/50",10,0,0,0,,,
8226,588,"51G/50G",20,0,1,0,,,
8227,588,"51G/50G DT",30,0,1,0,,,
7015,589,"51/50",10,1,0,0,,,
7016,589,"51G/50G",20,1,1,0,,,
6118,590,"50",10,0,0,0,,,
6119,590,"50G",20,0,1,0,,,
6819,591,"50N/51N",30,0,1,0,,,
6820,591,"50N/51N IEC",40,1,1,0,,,
6821,591,"51/50",10,0,0,0,,,
6822,591,"51/50 IEC",20,1,0,0,,,
9532,592,"51",10,0,0,0,,,
9379,593,"50G",30,0,1,0,,,
9380,593,"51/50/50",10,0,0,0,,,
6231,594,"49",70,0,0,0,,,
6232,594,"50N",60,0,1,0,,,
6233,594,"51/50",50,0,0,0,,,
6234,594,"51/50 DT",20,2,0,0,,,
6235,594,"51/50 IEC",10,1,0,0,,,
6236,594,"51N/50N DT",40,2,1,0,,,
6237,594,"51N/50N IEC",30,1,1,0,,,
9381,595,"49/50",10,2,0,0,,,
9382,595,"50G",60,0,0,0,,,
9383,595,"51/50",30,0,0,0,,,
9384,595,"51/50 IEC",20,1,0,0,,,
9385,595,"51N/50N",50,0,0,0,,,
9386,595,"51N/50N IEC",40,1,0,0,,,
3073,596,"51/50 27",10,0,0,0,,,
6591,597,"81",10,0,3,0,,,
6873,598,"51 VR",20,0,0,0,,,
6874,598,"51 VR Z3",70,0,0,0,,,
6875,598,"51/50 VR",10,0,0,0,,,
6876,598,"51/50VR Z3",60,0,0,0,,,
6877,598,"51G/50G VR",40,0,1,0,,,
6878,598,"51G/50G VR Z3",90,0,1,0,,,
6879,598,"51N VR",30,0,1,0,,,
6880,598,"51N VR Z3",80,0,1,0,,,
6881,598,"51N/50N VR",50,0,1,0,,,
6882,598,"51N/50N VR Z3",100,0,1,0,,,
9648,599,"49",10,0,0,0,,,
9649,599,"50G",20,0,1,0,,,
6429,600,"51/50 DT",20,2,0,0,,,
6430,600,"51/50 IEC",50,1,0,0,,,
6431,600,"51/50 IEEE",10,0,0,0,,,
6432,600,"51N/50N DT",40,2,1,0,,,
6433,600,"51N/50N IEC",60,1,1,0,,,
6434,600,"51N/50N IEEE",30,0,1,0,,,
6435,600,"67",70,1,0,0,,,
6436,600,"67 DT",80,2,0,0,,,
6437,600,"67N",90,0,1,0,,,
6438,600,"67N DT",100,0,1,0,,,
9434,601,"67N",10,1,1,0,,,
9435,602,"67N",10,1,1,0,,,
9432,603,"51/50",10,1,0,0,,,
9433,604,"51/50",10,0,0,0,,,
8403,605,"51/50",10,0,0,0,,,
8404,606,"51/50",10,1,0,0,,,
8401,607,"51/50",10,1,0,0,,,
8402,608,"51/50",10,1,0,0,,,
8231,609,"51",10,1,0,0,,,
8232,610,"51",10,1,0,0,,,
8233,611,"51/50",10,1,0,0,,,
8234,612,"51/50",10,1,0,0,,,
8229,613,"51/50",10,1,0,0,,,
8230,614,"51/50",10,1,0,0,,,
3103,615,"67N",10,1,1,0,,,
8228,616,"67N",10,1,1,0,,,
7866,617,"51G",10,0,0,0,,,
8597,618,"51/50 ANSI",20,0,0,0,,,
8598,618,"51/50 DT",30,2,0,0,,,
8599,618,"51/50 IEEE",10,0,0,0,,,
8600,618,"51/50 Non-Std",50,2,0,0,,,
8601,618,"51G",40,2,1,0,,,
6755,619,"51/50",10,0,0,0,,,
6756,619,"51/50 IEC",20,1,0,0,,,
6757,619,"51/50DT",30,0,0,0,,,
6758,619,"51N/50N",40,0,1,0,,,
6759,619,"51N/50N DT",60,0,1,0,,,
6760,619,"51N/50N IEC",50,1,1,0,,,
6761,619,"51N/50N SEF",70,0,1,0,,,
6762,619,"51N/50N SEF DT",90,0,1,0,,,
6763,619,"51N/50N SEF IEC",80,1,1,0,,,
10649,619,"67 DT",120,2,0,0,,,
10648,619,"67 IEC",110,1,0,0,,,
10647,619,"67 IEEE",100,0,0,0,,,
10652,619,"67N DT",150,2,1,0,,,
10651,619,"67N IEC",140,1,1,0,,,
10650,619,"67N IEEE",130,0,1,0,,,
6779,620,"49",70,0,0,0,,,
6780,620,"50",50,0,0,0,,,
6781,620,"50N",60,0,1,0,,,
11945,620,"51/50/50 DT",30,0,0,0,,,
11948,620,"51/50/50 IEC",20,0,0,0,,,
11946,620,"51/50/50 IEEE",10,0,0,0,,,
11947,620,"51/50N DT",40,0,0,0,,,
7005,621,"51/50(200A)",10,0,0,0,,,
7006,621,"51/50(600A)",20,0,0,0,,,
7007,621,"51/50N(200A)",30,0,1,0,,,
7008,621,"51/50N(600A)",40,0,1,0,,,
8950,622,"49/50P",10,2,0,0,,,
8951,622,"49-R201/50P",80,2,0,0,,,
8952,622,"50 Jam",50,2,0,0,,,
8953,622,"50G",20,2,1,0,,,
8954,622,"50N",30,2,1,0,,,
8955,622,"50P",40,2,0,0,,,
8956,622,"50Q",90,0,1,0,,,
12397,622,"51/50P IEC",170,0,0,0,,,
12396,622,"51/50P IEEE",160,0,0,0,,,
8957,622,"51G IEC",140,1,1,0,,,
8958,622,"51G IEEE",110,0,1,0,,,
8959,622,"51P IEC",130,1,0,0,,,
8960,622,"51P IEEE",100,0,0,0,,,
8961,622,"51Q IEC",150,1,1,0,,,
8962,622,"51Q IEEE",120,0,1,0,,,
8963,622,"81",70,2,0,0,,,
8964,622,"87",60,2,2,0,,,
9684,623,"50 Maint",90,0,4,0,,,
9685,623,"50N Maint",100,0,5,0,,,
9686,623,"50NAF",200,0,1,0,,,
9687,623,"50PAF",190,0,0,0,,,
9688,623,"51/50 IEC",20,1,0,0,,,
9689,623,"51/50 IEEE",10,0,0,0,,,
9690,623,"51/50/50 IEC",120,1,0,0,,,
9691,623,"51/50/50 IEEE",110,0,0,0,,,
9692,623,"51/50/50G IEC",180,1,1,0,,,
9693,623,"51/50/50G IEEE",170,0,1,0,,,
9694,623,"51/50/50N IEC",140,1,1,0,,,
9695,623,"51/50/50N IEEE",130,0,1,0,,,
9696,623,"51/50/50Q IEC",160,1,1,0,,,
9697,623,"51/50/50Q IEEE",150,0,1,0,,,
9698,623,"51/50G IEC",80,1,1,0,,,
9699,623,"51/50G IEEE",70,0,1,0,,,
9700,623,"51/50N IEC",40,1,1,0,,,
9701,623,"51/50N IEEE",30,0,1,0,,,
9702,623,"51/50Q IEC",60,1,3,0,,,
9703,623,"51/50Q IEEE",50,0,3,0,,,
9351,624,"51/50",10,0,0,0,,,
9352,624,"51/50 DT",40,0,0,0,,,
12064,624,"51G/50G",30,0,1,0,,,
12065,624,"51G/50G DT",60,0,1,0,,,
9353,624,"51N/50N",20,0,1,0,,,
9354,624,"51N/50N DT",50,0,1,0,,,
6519,625,"49",40,0,0,0,,,
6520,625,"50 High-set",20,0,0,0,,,
6521,625,"50 Start-up",10,0,0,0,,,
6522,625,"50N",30,0,1,0,,,
8559,626,"50SEF",30,2,1,0,,,
8560,626,"51/50",10,0,0,0,,,
12474,626,"51/50 Non Std",40,0,0,0,,,
8561,626,"51N/50N",20,0,1,0,,,
12475,626,"51N/50N Non Std",50,0,1,0,,,
6075,627,"51/50",20,0,0,0,,,
6076,627,"51G/50G",10,0,1,0,,,
6045,628,"51/50",10,0,0,0,,,
6046,628,"51G/50G",20,0,1,0,,,
6050,629,"51/50",10,0,0,0,,,
6051,629,"51G/50G",20,0,1,0,,,
6055,630,"51/50",10,0,0,0,,,
6056,630,"51G/50G",20,0,1,0,,,
6060,631,"51/50",10,0,0,0,,,
6061,631,"51G/50G",20,0,1,0,,,
6065,632,"51/50",10,0,0,0,,,
6066,632,"51G/50G",20,0,1,0,,,
6070,633,"51/50",10,0,0,0,,,
6071,633,"51G/50G",20,0,1,0,,,
7626,634,"51/50",10,0,0,0,,,
6746,635,"51/50",10,0,0,0,,,
6747,635,"51/50 IEC",20,1,0,0,,,
6748,635,"51/50DT",30,0,0,0,,,
6749,635,"51N/50N",40,0,1,0,,,
6750,635,"51N/50N DT",60,0,1,0,,,
6751,635,"51N/50N IEC",50,1,1,0,,,
6752,635,"51N/50N SEF",70,0,1,0,,,
6753,635,"51N/50N SEF DT",90,0,1,0,,,
6754,635,"51N/50N SEF IEC",80,1,1,0,,,
10637,635,"67 DT",120,2,0,0,,,
10636,635,"67 IEC",110,1,0,0,,,
10635,635,"67 IEEE",100,0,0,0,,,
10640,635,"67N DT",150,2,1,0,,,
10639,635,"67N IEC",140,1,1,0,,,
10638,635,"67N IEEE",130,0,1,0,,,
3207,636,"Indicator",10,0,3,0,,,
7094,637,"51/50/50 LSI",10,0,0,1,"Cutler-Hammer","DT 1150V","VCP-T"
7095,637,"51G Zero Seq",30,0,1,0,,,
7096,637,"51N",20,0,1,1,"Cutler-Hammer","DT 1150V","VCP-T"
9341,638,"49/50 Jam",50,2,3,0,,,
9342,638,"49/50 OC",40,2,3,0,,,
9343,638,"50",10,0,0,0,,,
9344,638,"50G",30,0,1,0,,,
9345,638,"50N",20,0,1,0,,,
7097,639,"51/50 LSI",10,1,0,1,"Cutler-Hammer","DT 1150Vi","T-VAC"
7098,639,"51G Zero Seq",30,1,1,1,"Cutler-Hammer","DT 1150Vi ZSeq","T-VAC"
7099,639,"51N",20,1,1,1,"Cutler-Hammer","DT 1150Vi","T-VAC"
6685,640,"51/50",10,0,0,0,,,
6686,640,"51/50 IEC",20,1,0,0,,,
6687,640,"51/50DT",90,0,0,0,,,
6688,640,"51N/50N Hi",30,0,1,0,,,
6689,640,"51N/50N Hi IEC",60,1,1,0,,,
6690,640,"51N/50N Lo",50,0,1,0,,,
6691,640,"51N/50N Lo IEC",80,1,1,0,,,
6692,640,"51N/50N Med",40,0,1,0,,,
6693,640,"51N/50N Med IEC",70,1,1,0,,,
8812,641,"51/50 IEC",20,1,0,0,,,
8813,641,"51/50 IEEE",10,0,0,0,,,
8814,641,"51/50G IEC",60,1,1,0,,,
8815,641,"51/50G IEEE",40,0,1,0,,,
8816,641,"51/50Q IEC",50,1,1,0,,,
8817,641,"51/50Q IEEE",30,0,1,0,,,
8818,641,"67",70,0,3,0,,,
7087,642,"51Max Clearing",20,0,0,0,,,
7088,642,"51Min Sensing",10,0,0,0,,,
7081,643,"51Max Clearing",20,0,0,0,,,
7082,643,"51Min Sensing",10,0,0,0,,,
7070,644,"51/50",10,0,0,0,,,
7071,644,"51/50 IEC",20,1,0,0,,,
7072,644,"51N/50N",30,0,1,0,,,
7073,644,"51N/50N IEC",40,1,1,0,,,
3256,645,"50G",10,0,1,0,,,
3267,646,"51/50 LI",10,0,0,0,,,
3268,646,"51/50 SI",20,0,0,0,,,
9356,647,"51G",10,0,1,0,,,
6705,649,"46N",100,0,2,0,,,
6706,649,"46N IEC",110,1,1,0,,,
6707,649,"51/50",10,0,0,0,,,
6708,649,"51/50 IEC",20,1,0,0,,,
12447,649,"51/50/50",120,0,0,0,,,
12449,649,"51/50/50 DT",140,2,0,0,,,
12448,649,"51/50/50 IEC",130,1,0,0,,,
12456,649,"51/50/50N DT",210,0,1,0,,,
12450,649,"51/50/50N Hi",150,0,1,0,,,
12453,649,"51/50/50N Hi IE",180,1,1,0,,,
12452,649,"51/50/50N Lo",170,0,1,0,,,
12455,649,"51/50/50N Lo IE",200,1,1,0,,,
12451,649,"51/50/50N Med",160,0,1,0,,,
12454,649,"51/50/50N Med I",190,1,1,0,,,
6709,649,"51/50DT",90,2,0,0,,,
6710,649,"51N/50N Hi",30,0,1,0,,,
6711,649,"51N/50N Hi IEC",60,1,1,0,,,
6712,649,"51N/50N Lo",50,0,1,0,,,
6713,649,"51N/50N Lo IEC",80,1,1,0,,,
6714,649,"51N/50N Med",40,0,1,0,,,
6715,649,"51N/50N Med IEC",70,1,1,0,,,
7219,650,"GF",30,0,1,0,,,
7220,650,"LT/Inst",10,0,0,0,,,
7221,650,"ST/Inst",20,0,0,0,,,
6441,651,"51/50",10,0,0,0,,,
6442,651,"51/50 DT",20,0,0,0,,,
3290,652,"50G",10,0,1,0,,,
7189,653,"50G",10,0,1,0,,,
7190,654,"50G",10,0,1,0,,,
9071,655,"49",40,1,0,0,,,
9072,655,"51/50",10,1,0,0,,,
9073,655,"51/50 DT",20,1,0,0,,,
9074,655,"51N",30,1,1,0,,,
9237,656,"49",30,1,0,0,,,
9238,656,"51/50",10,1,0,0,,,
9239,656,"51N",20,1,1,0,,,
9240,657,"51",10,1,0,0,,,
9262,658,"51/50",10,1,0,0,,,
9263,658,"51/50 DT",20,1,0,0,,,
9300,659,"51/50",10,1,0,0,,,
9301,659,"51/50DT",20,1,0,0,,,
9302,659,"51G/50G",30,1,1,0,,,
9303,659,"51G/50G DT",40,1,1,0,,,
9304,659,"51G/50G SEF",50,1,1,0,,,
9305,660,"51/50",10,1,0,0,,,
9306,660,"51/50DT",20,1,0,0,,,
9307,660,"51G/50G",30,1,1,0,,,
9308,660,"51G/50G DT",40,1,1,0,,,
9309,660,"51G/50G SEF",50,1,1,0,,,
9310,661,"51/50",10,1,0,0,,,
9311,661,"51/50DT",20,1,0,0,,,
9312,661,"51G/50G",30,1,1,0,,,
9313,661,"51G/50G DT",40,1,1,0,,,
9314,661,"51G/50G SEF",50,1,1,0,,,
9315,662,"51/50",10,1,0,0,,,
9316,662,"51/50DT",20,1,0,0,,,
9317,662,"51G/50G",30,1,1,0,,,
9318,662,"51G/50G DT",40,1,1,0,,,
9319,662,"51G/50G SEF",50,1,1,0,,,
3384,664,"51G/50G",10,0,1,0,,,
3385,665,"50G",10,0,1,0,,,
3386,666,"50G",10,0,1,0,,,
3387,667,"51/50",10,0,0,0,,,
3388,669,"50G",10,0,1,0,,,
5872,670,"49",10,0,0,0,,,
5874,671,"49",10,0,0,0,,,
5873,672,"49",10,0,0,0,,,
3392,673,"50G",10,0,1,0,,,
9401,674,"50G",10,0,0,0,,,
9400,675,"50G",10,0,0,0,,,
3395,676,"50G",10,0,1,0,,,
9402,677,"50G",10,0,0,0,,,
8565,678,"51",10,0,0,0,,,
7932,679,"51/50 ANSI",10,0,0,0,,,
7933,679,"51/50 IAC",30,0,0,0,,,
7934,679,"51/50 IEC",50,1,0,0,,,
7935,679,"51G/50G-DT",80,0,1,0,,,
7936,679,"51G/50GS",70,0,1,0,,,
7937,679,"51N/50N ANSI",20,0,1,0,,,
7938,679,"51N/50N IAC",40,0,1,0,,,
7939,679,"51N/50N IEC",60,1,1,0,,,
7948,680,"51/50 ANSI",10,0,0,0,,,
7949,680,"51/50 IAC",30,0,0,0,,,
7950,680,"51/50 IEC",50,1,0,0,,,
7951,680,"51G/50G-DT",80,0,1,0,,,
7952,680,"51G/50GS",70,0,1,0,,,
7953,680,"51N/50N  IAC",40,0,1,0,,,
7954,680,"51N/50N ANSI",20,0,1,0,,,
7955,680,"51N/50N IEC",60,1,1,0,,,
6047,681,"51/50",10,0,0,0,,,
6048,681,"51G/50G",20,0,1,0,,,
6049,681,"51N/50N",30,0,1,0,,,
6052,682,"51/50",10,0,0,0,,,
6053,682,"51G/50G",20,0,1,0,,,
6054,682,"51N/50N",30,0,1,0,,,
6057,683,"51/50",10,0,0,0,,,
6058,683,"51G/50G",20,0,1,0,,,
6059,683,"51N/50N",30,0,1,0,,,
6062,684,"51/50",10,0,0,0,,,
6063,684,"51G/50G",20,0,1,0,,,
6064,684,"51N/50N",30,0,1,0,,,
6067,685,"51/50",10,0,0,0,,,
6068,685,"51G/50G",20,0,1,0,,,
6069,685,"51N/50N",30,0,1,0,,,
6072,686,"51/50",10,0,0,0,,,
6073,686,"51G/50G",20,0,1,0,,,
6074,686,"51N/50N",30,0,1,0,,,
6077,687,"51/50",10,0,0,0,,,
6078,687,"51G/50G",20,0,1,0,,,
6079,687,"51N/50N",30,0,1,0,,,
5982,688,"51/50",10,0,0,0,,,
5983,688,"51G/50G",20,0,1,0,,,
5984,688,"51N/50N",30,0,1,0,,,
5985,689,"51/50",10,0,0,0,,,
5986,689,"51G/50G",20,0,1,0,,,
5987,689,"51N/50N",30,0,1,0,,,
5988,690,"51/50",10,0,0,0,,,
5989,690,"51G/50G",20,0,1,0,,,
5990,690,"51N/50N",30,0,1,0,,,
5991,691,"51/50",10,0,0,0,,,
5992,691,"51G/50G",20,0,1,0,,,
5993,691,"51N/50N",30,0,1,0,,,
5994,692,"51/50",10,0,0,0,,,
5995,692,"51G/50G",20,0,1,0,,,
5996,692,"51N/50N",30,0,1,0,,,
5997,693,"51/50",10,0,0,0,,,
5998,693,"51G/50G",20,0,1,0,,,
5999,693,"51N/50N",30,0,1,0,,,
6000,694,"51/50",10,0,0,0,,,
6001,694,"51G/50G",20,0,1,0,,,
6002,694,"51N/50N",30,0,1,0,,,
11616,694,"67",40,0,0,0,,,
11617,694,"67G",50,0,0,0,,,
11618,694,"67N",60,0,0,0,,,
5961,695,"51/50",10,0,0,0,,,
5962,695,"51G/50G",20,0,1,0,,,
5963,696,"51/50",10,0,0,0,,,
5964,696,"51G/50G",20,0,1,0,,,
5965,697,"51/50",10,0,0,0,,,
5966,697,"51G/50G",20,0,1,0,,,
5967,698,"51/50",10,0,0,0,,,
5968,698,"51G/50G",20,0,1,0,,,
5969,699,"51/50",10,0,0,0,,,
5970,699,"51G/50G",20,0,1,0,,,
5971,700,"51/50",10,0,0,0,,,
5972,700,"51G/50G",20,0,1,0,,,
5959,701,"51/50",10,0,0,0,,,
5960,701,"51G/50G",20,0,1,0,,,
7628,702,"51",10,0,0,0,,,
7407,703,"67G - G1",20,0,1,0,,,
7408,703,"67G - G2",10,0,1,0,,,
8309,704,"Recloser",10,0,0,0,,,
8311,705,"Reclosers",10,0,0,0,,,
5932,706,"49",10,0,0,0,,,
5933,707,"49",10,0,0,0,,,
5935,708,"49",10,0,0,0,,,
5865,709,"49",10,0,0,0,,,
3482,710,"50G",10,0,1,0,,,
8791,711,"51/50/50N IEC",120,0,0,0,,,
8792,711,"51/50/50N IEEE",110,0,0,0,,,
8793,711,"51/50/50P IEC",80,0,0,0,,,
8794,711,"51/50/50P IEEE",70,0,0,0,,,
8795,711,"51/50/50Q IEC",100,0,0,0,,,
8796,711,"51/50/50Q IEEE",90,0,0,0,,,
8797,711,"51N/50N IEC",60,1,1,0,,,
8798,711,"51N/50N IEEE",50,0,1,0,,,
8799,711,"51P/50P IEC",20,1,0,0,,,
8800,711,"51P/50P IEEE",10,0,0,0,,,
8801,711,"51Q/50Q IEC",40,1,3,0,,,
8802,711,"51Q/50Q IEEE",30,0,3,0,,,
6180,712,"51/50/50 DT",20,2,0,0,,,
6181,712,"51/50/50 LSI",10,1,0,0,,,
6182,712,"51N Ext",40,1,1,0,,,
6183,712,"51N Int",30,1,1,0,,,
6302,713,"51N/50N DT",20,2,1,0,,,
6303,713,"51N/50N IEC",10,1,1,0,,,
6336,714,"51/50 DT",30,2,0,0,,,
6337,714,"51/50 IEC",20,1,0,0,,,
6338,714,"51/50 IEEE",10,0,0,0,,,
6339,714,"51/50 RD",50,0,0,0,,,
6340,714,"51/50 RI",40,0,0,0,,,
11365,714,"51/50 VOC",280,0,0,0,,,
11357,714,"51/50/50 DT",140,2,0,0,,,
11356,714,"51/50/50 IEC",130,1,0,0,,,
11355,714,"51/50/50 IEEE",120,0,0,0,,,
11362,714,"51/50/50 RD",160,0,0,0,,,
11361,714,"51/50/50 RI",150,0,0,0,,,
11360,714,"51/50/50N DT",190,2,1,0,,,
11359,714,"51/50/50N IEC",180,1,1,0,,,
11358,714,"51/50/50N IEEE",170,0,1,0,,,
11364,714,"51/50/50N RD",210,0,1,0,,,
11363,714,"51/50/50N RI",200,0,1,0,,,
6342,714,"51N/50N DT",80,2,1,0,,,
6343,714,"51N/50N IEC",70,1,1,0,,,
6344,714,"51N/50N IEEE",60,0,1,0,,,
6345,714,"51N/50N RD",100,0,1,0,,,
6346,714,"51N/50N RI",90,0,1,0,,,
6347,714,"67 DT",230,2,0,0,,,
6348,714,"67 IEC",220,1,0,0,,,
6349,714,"67 RD",250,0,0,0,,,
6350,714,"67 RI",240,0,0,0,,,
6351,714,"67N DT",270,2,1,0,,,
6352,714,"67N IEC",260,1,1,0,,,
11366,714,"Diff6G",290,0,0,0,,,
11367,714,"REF1A",300,0,0,0,,,
6379,715,"51/50 DT",30,2,0,0,,,
6380,715,"51/50 IEC",20,1,0,0,,,
6381,715,"51/50 IEEE",10,0,0,0,,,
6382,715,"51/50 RD",110,0,0,0,,,
6383,715,"51/50 RI",100,0,0,0,,,
6384,715,"51N/50N DT",70,2,1,0,,,
6385,715,"51N/50N IEC",60,1,1,0,,,
6386,715,"51N/50N RD",130,0,1,0,,,
6387,715,"51N/50N RI",120,0,1,0,,,
6388,715,"67 DT",50,2,0,0,,,
6389,715,"67 IEC",40,1,0,0,,,
6390,715,"67 RD",150,0,0,0,,,
6391,715,"67 RI",140,0,0,0,,,
6392,715,"67N DT",90,2,1,0,,,
6393,715,"67N IEC",80,1,1,0,,,
6394,715,"87TN",160,0,0,0,,,
7375,716,"50G",10,0,1,0,,,
10833,717,"46",60,0,3,0,,,
10834,717,"46 IEC",70,1,3,0,,,
10835,717,"48",80,0,3,0,,,
10836,717,"48 IEC",90,1,3,0,,,
10837,717,"49",100,0,0,0,,,
10838,717,"51/50",10,0,0,0,,,
10839,717,"51/50 IEC",20,1,0,0,,,
10840,717,"51N/50N",30,0,1,0,,,
10841,717,"51N/50N IEC",40,1,1,0,,,
