"ID","Section_ID","CurveName","TCCNumber","Ordinal","Discrete","StepSize","HorzAmps"
3011,1129,"DT 7","",4,1,0.10,0
3012,1129,"DT 8","",5,1,0.10,0
3013,1129,"DT 9","",6,1,0.10,0
3014,1130,"Inv. Mod. Fast 1-2","",1,1,0.10,0
3015,1130,"Inv. Mod. Fast 1-3","",2,1,0.10,0
3016,1131,"1 Charged","",2,1,0.10,0
3017,1131,"1 Discharged","",1,1,0.10,0
3018,1131,"2 Charged","",4,1,0.10,0
3019,1131,"2 Discharged","",3,1,0.10,0
3020,1131,"3 Charged","",6,1,0.10,0
3021,1131,"3 Discharged","",5,1,0.10,0
3022,1131,"4 Charged","",8,1,0.10,0
3023,1131,"4 Discharged","",7,1,0.10,0
3024,1131,"5 Charged","",10,1,0.10,0
3025,1131,"5 Discharged","",9,1,0.10,0
3026,1131,"6 Charged","",12,1,0.10,0
3027,1131,"6 Discharged","",11,1,0.10,0
3028,1131,"7 Charged","",14,1,0.10,0
3029,1131,"7 Discharged","",13,1,0.10,0
3030,1131,"8 Charged","",16,1,0.10,0
3031,1131,"8 Discharged","",15,1,0.10,0
3032,1131,"9 Charged","",18,1,0.10,0
3033,1131,"9 Discharged","",17,1,0.10,0
3034,1132,"A100","",5,1,0.10,0
3035,1132,"A140","",6,1,0.10,0
3036,1132,"A160","",7,1,0.10,0
3037,1132,"A185","",8,1,0.10,0
3038,1132,"A225","",9,1,0.10,0
3039,1132,"A25","",1,1,0.10,0
3040,1132,"A280","",10,1,0.10,0
3041,1132,"A35","",2,1,0.10,0
3042,1132,"A400","",11,1,0.10,0
3043,1132,"A400X","",12,1,0.10,0
3044,1132,"A50","",3,1,0.10,0
3045,1132,"A560","",13,1,0.10,0
3046,1132,"A560X","",14,1,0.10,0
3047,1132,"A70","",4,1,0.10,0
3048,1132,"B100","",19,1,0.10,0
3049,1132,"B140","",20,1,0.10,0
3050,1132,"B160","",21,1,0.10,0
3051,1132,"B185","",22,1,0.10,0
3052,1132,"B225","",23,1,0.10,0
3053,1132,"B25","",15,1,0.10,0
3054,1132,"B280","",24,1,0.10,0
3055,1132,"B35","",16,1,0.10,0
3056,1132,"B400","",25,1,0.10,0
3057,1132,"B400X","",26,1,0.10,0
3058,1132,"B50","",17,1,0.10,0
3059,1132,"B560","",27,1,0.10,0
3060,1132,"B560X","",28,1,0.10,0
3061,1132,"B70","",18,1,0.10,0
3062,1132,"C100","",33,1,0.10,0
3063,1132,"C140","",34,1,0.10,0
3064,1132,"C160","",35,1,0.10,0
3065,1132,"C185","",36,1,0.10,0
3066,1132,"C225","",37,1,0.10,0
3067,1132,"C25","",29,1,0.10,0
3068,1132,"C280","",38,1,0.10,0
3069,1132,"C35","",30,1,0.10,0
3070,1132,"C400","",39,1,0.10,0
3071,1132,"C400X","",40,1,0.10,0
3072,1132,"C50","",31,1,0.10,0
3073,1132,"C560","",41,1,0.10,0
3074,1132,"C560X","",42,1,0.10,0
3075,1132,"C70","",32,1,0.10,0
3076,1132,"D100","",47,1,0.10,0
3077,1132,"D140","",48,1,0.10,0
3078,1132,"D160","",49,1,0.10,0
3079,1132,"D185","",50,1,0.10,0
3080,1132,"D225","",51,1,0.10,0
3081,1132,"D25","",43,1,0.10,0
3082,1132,"D280","",52,1,0.10,0
3083,1132,"D35","",44,1,0.10,0
3084,1132,"D400","",53,1,0.10,0
3085,1132,"D400X","",54,1,0.10,0
3086,1132,"D50","",45,1,0.10,0
3087,1132,"D560","",55,1,0.10,0
3088,1132,"D560X","",56,1,0.10,0
3089,1132,"D70","",46,1,0.10,0
3090,1132,"E100","",61,1,0.10,0
3091,1132,"E140","",62,1,0.10,0
3092,1132,"E160","",63,1,0.10,0
3093,1132,"E185","",64,1,0.10,0
3094,1132,"E225","",65,1,0.10,0
3095,1132,"E25","",57,1,0.10,0
3096,1132,"E280","",66,1,0.10,0
3097,1132,"E35","",58,1,0.10,0
3098,1132,"E400","",67,1,0.10,0
3099,1132,"E400X","",68,1,0.10,0
3100,1132,"E50","",59,1,0.10,0
3101,1132,"E560","",69,1,0.10,0
3102,1132,"E560X","",70,1,0.10,0
3103,1132,"E70","",60,1,0.10,0
3104,1133,"15A","",4,1,0.10,0
3105,1133,"15B","",3,1,0.10,0
3106,1133,"15C","",2,1,0.10,0
3107,1133,"15D","",1,1,0.10,0
3108,1133,"16","",5,1,0.10,0
3109,1133,"17","",6,1,0.10,0
3110,1133,"18","",7,1,0.10,0
3111,1133,"19","",8,1,0.10,0
3112,1134,"Inverse Series 1-2","",1,1,0.10,0
3113,1134,"Inverse Series 1-3","",2,1,0.10,0
3114,1134,"Inverse Series 2","",3,1,0.10,0
3115,1134,"Inverse Series 3","",4,1,0.10,0
3116,1135,"Inverse Series 1-2","",1,1,0.10,0
3117,1135,"Inverse Series 1-3","",2,1,0.10,0
3118,1135,"Inverse Series 2","",3,1,0.10,0
3119,1135,"Inverse Series 3","",4,1,0.10,0
3120,1136,"Inverse Series 1-2","",1,1,0.10,0
3121,1136,"Inverse Series 1-3","",2,1,0.10,0
3122,1136,"Inverse Series 2","",3,1,0.10,0
3123,1136,"Inverse Series 3","",4,1,0.10,0
3124,1137,"Inverse Series 1-2","",1,1,0.10,0
3125,1137,"Inverse Series 1-3","",2,1,0.10,0
3126,1137,"Inverse Series 2","",3,1,0.10,0
3127,1137,"Inverse Series 3","",4,1,0.10,0
3128,1138,"Inverse Series 1-2","",1,1,0.10,0
3129,1138,"Inverse Series 1-3","",2,1,0.10,0
3130,1138,"Inverse Series 2","",3,1,0.10,0
3131,1138,"Inverse Series 3","",4,1,0.10,0
3132,1139,"Inverse Parallel 1-2","",1,1,0.10,0
3133,1139,"Inverse Parallel 1-3","",2,1,0.10,0
3134,1139,"Inverse Parallel 2","",3,1,0.10,0
3135,1139,"Inverse Parallel 3","",4,1,0.10,0
3136,1140,"Inverse Parallel 1-2","",1,1,0.10,0
3137,1140,"Inverse Parallel 1-3","",2,1,0.10,0
3138,1140,"Inverse Parallel 2","",3,1,0.10,0
3139,1140,"Inverse Parallel 3","",4,1,0.10,0
3140,1141,"Inverse Parallel 1-2","",1,1,0.10,0
3141,1141,"Inverse Parallel 1-3","",2,1,0.10,0
3142,1141,"Inverse Parallel 2","",3,1,0.10,0
3143,1141,"Inverse Parallel 3","",4,1,0.10,0
3144,1142,"Inverse Series 1-2","",1,1,0.10,0
3145,1142,"Inverse Series 1-3","",2,1,0.10,0
3146,1142,"Inverse Series 2","",3,1,0.10,0
3147,1142,"Inverse Series 3","",4,1,0.10,0
3148,1143,"DT 5-7","",1,1,0.10,0
3149,1143,"DT 5-8","",2,1,0.10,0
3150,1143,"DT 5-9","",3,1,0.10,0
3151,1143,"DT 7","",4,1,0.10,0
3152,1143,"DT 8","",5,1,0.10,0
3153,1143,"DT 9","",6,1,0.10,0
3154,1144,"Inv. Mod. Fast 1-2","",1,1,0.10,0
3155,1144,"Inv. Mod. Fast 1-3","",2,1,0.10,0
3156,1145,"1 Charged","",2,1,0.10,0
3157,1145,"1 Discharged","",1,1,0.10,0
3158,1145,"2 Charged","",4,1,0.10,0
3159,1145,"2 Discharged","",3,1,0.10,0
3160,1145,"3 Charged","",6,1,0.10,0
3161,1145,"3 Discharged","",5,1,0.10,0
3162,1145,"4 Charged","",8,1,0.10,0
3163,1145,"4 Discharged","",7,1,0.10,0
3164,1145,"5 Charged","",10,1,0.10,0
3165,1145,"5 Discharged","",9,1,0.10,0
3166,1145,"6 Charged","",12,1,0.10,0
3167,1145,"6 Discharged","",11,1,0.10,0
3168,1145,"7 Charged","",14,1,0.10,0
3169,1145,"7 Discharged","",13,1,0.10,0
3170,1145,"8 Charged","",16,1,0.10,0
3171,1145,"8 Discharged","",15,1,0.10,0
3172,1145,"9 Charged","",18,1,0.10,0
3173,1145,"9 Discharged","",17,1,0.10,0
3174,1146,"A100","",1,1,0.10,0
3175,1146,"A140","",2,1,0.10,0
3176,1146,"A160","",3,1,0.10,0
3177,1146,"A185","",4,1,0.10,0
3178,1146,"A225","",5,1,0.10,0
3179,1146,"A280","",6,1,0.10,0
3180,1146,"A400","",7,1,0.10,0
3181,1146,"A400X","",8,1,0.10,0
3182,1146,"A560","",9,1,0.10,0
3183,1146,"A560X","",10,1,0.10,0
3184,1146,"B100","",11,1,0.10,0
3185,1146,"B140","",12,1,0.10,0
3186,1146,"B160","",13,1,0.10,0
3187,1146,"B185","",14,1,0.10,0
3188,1146,"B225","",15,1,0.10,0
3189,1146,"B280","",16,1,0.10,0
3190,1146,"B400","",17,1,0.10,0
3191,1146,"B400X","",18,1,0.10,0
3192,1146,"B560","",19,1,0.10,0
3193,1146,"B560X","",20,1,0.10,0
3194,1146,"C100","",21,1,0.10,0
3195,1146,"C140","",22,1,0.10,0
3196,1146,"C160","",23,1,0.10,0
3197,1146,"C185","",24,1,0.10,0
3198,1146,"C225","",25,1,0.10,0
3199,1146,"C280","",26,1,0.10,0
3200,1146,"C400","",27,1,0.10,0
3201,1146,"C400X","",28,1,0.10,0
3202,1146,"C560","",29,1,0.10,0
3203,1146,"C560X","",30,1,0.10,0
3204,1146,"D100","",31,1,0.10,0
3205,1146,"D140","",32,1,0.10,0
3206,1146,"D160","",33,1,0.10,0
3207,1146,"D185","",34,1,0.10,0
3208,1146,"D225","",35,1,0.10,0
3209,1146,"D280","",36,1,0.10,0
3210,1146,"D400","",37,1,0.10,0
3211,1146,"D400X","",38,1,0.10,0
3212,1146,"D560","",39,1,0.10,0
3213,1146,"D560X","",40,1,0.10,0
3214,1146,"E100","",41,1,0.10,0
3215,1146,"E140","",42,1,0.10,0
3216,1146,"E160","",43,1,0.10,0
3217,1146,"E185","",44,1,0.10,0
3218,1146,"E225","",45,1,0.10,0
3219,1146,"E280","",46,1,0.10,0
3220,1146,"E400","",47,1,0.10,0
3221,1146,"E400X","",48,1,0.10,0
3222,1146,"E560","",49,1,0.10,0
3223,1146,"E560X","",50,1,0.10,0
3224,1147,"15A","",4,1,0.10,0
3225,1147,"15B","",3,1,0.10,0
3226,1147,"15C","",2,1,0.10,0
3227,1147,"15D","",1,1,0.10,0
3228,1147,"16","",5,1,0.10,0
3229,1147,"17","",6,1,0.10,0
3230,1147,"18","",7,1,0.10,0
3231,1147,"19","",8,1,0.10,0
3232,1148,"Inverse Series 1-2","",1,1,0.10,0
3233,1148,"Inverse Series 1-3","",2,1,0.10,0
3234,1148,"Inverse Series 2","",3,1,0.10,0
3235,1148,"Inverse Series 3","",4,1,0.10,0
3236,1149,"Inverse Series 1-2","",1,1,0.10,0
3237,1149,"Inverse Series 1-3","",2,1,0.10,0
3238,1149,"Inverse Series 2","",3,1,0.10,0
3239,1149,"Inverse Series 3","",4,1,0.10,0
3240,1150,"Inverse Series 1-2","",1,1,0.10,0
3241,1150,"Inverse Series 1-3","",2,1,0.10,0
3242,1150,"Inverse Series 2","",3,1,0.10,0
3243,1150,"Inverse Series 3","",4,1,0.10,0
3244,1151,"Inverse Series 1-2","",1,1,0.10,0
3245,1151,"Inverse Series 1-3","",2,1,0.10,0
3246,1151,"Inverse Series 2","",3,1,0.10,0
3247,1151,"Inverse Series 3","",4,1,0.10,0
3248,1152,"Inverse Series 1-2","",1,1,0.10,0
3249,1152,"Inverse Series 1-3","",2,1,0.10,0
3250,1152,"Inverse Series 2","",3,1,0.10,0
3251,1152,"Inverse Series 3","",4,1,0.10,0
3252,1153,"Inverse Parallel 1-2","",1,1,0.10,0
3253,1153,"Inverse Parallel 1-3","",2,1,0.10,0
3254,1153,"Inverse Parallel 2","",3,1,0.10,0
3255,1153,"Inverse Parallel 3","",4,1,0.10,0
3256,1154,"Inverse Parallel 1-2","",1,1,0.10,0
3257,1154,"Inverse Parallel 1-3","",2,1,0.10,0
3258,1154,"Inverse Parallel 2","",3,1,0.10,0
3259,1154,"Inverse Parallel 3","",4,1,0.10,0
3260,1155,"Inverse Parallel 1-2","",1,1,0.10,0
3261,1155,"Inverse Parallel 1-3","",2,1,0.10,0
3262,1155,"Inverse Parallel 2","",3,1,0.10,0
3263,1155,"Inverse Parallel 3","",4,1,0.10,0
3264,1156,"Inverse Series 1-2","",1,1,0.10,0
3265,1156,"Inverse Series 1-3","",2,1,0.10,0
3266,1156,"Inverse Series 2","",3,1,0.10,0
3267,1156,"Inverse Series 3","",4,1,0.10,0
3268,1157,"DT 5-7","",1,1,0.10,0
3269,1157,"DT 5-8","",2,1,0.10,0
3270,1157,"DT 5-9","",3,1,0.10,0
3271,1157,"DT 7","",4,1,0.10,0
3272,1157,"DT 8","",5,1,0.10,0
3273,1157,"DT 9","",6,1,0.10,0
3274,1158,"Inv. Mod. Fast 1-2","",1,1,0.10,0
3275,1158,"Inv. Mod. Fast 1-3","",2,1,0.10,0
3276,1159,"1 Charged","",2,1,0.10,0
3277,1159,"1 Discharged","",1,1,0.10,0
3278,1159,"2 Charged","",4,1,0.10,0
3279,1159,"2 Discharged","",3,1,0.10,0
3280,1159,"3 Charged","",6,1,0.10,0
3281,1159,"3 Discharged","",5,1,0.10,0
3282,1159,"4 Charged","",8,1,0.10,0
3283,1159,"4 Discharged","",7,1,0.10,0
3284,1159,"5 Charged","",10,1,0.10,0
3285,1159,"5 Discharged","",9,1,0.10,0
3286,1159,"6 Charged","",12,1,0.10,0
3287,1159,"6 Discharged","",11,1,0.10,0
3288,1159,"7 Charged","",14,1,0.10,0
3289,1159,"7 Discharged","",13,1,0.10,0
3290,1159,"8 Charged","",16,1,0.10,0
3291,1159,"8 Discharged","",15,1,0.10,0
3292,1159,"9 Charged","",18,1,0.10,0
3293,1159,"9 Discharged","",17,1,0.10,0
3294,1160,"A100","",1,1,0.10,0
3295,1160,"A140","",2,1,0.10,0
3296,1160,"A160","",3,1,0.10,0
3297,1160,"A185","",4,1,0.10,0
3298,1160,"A225","",5,1,0.10,0
3299,1160,"A280","",6,1,0.10,0
3300,1160,"A400","",7,1,0.10,0
3301,1160,"A400X","",8,1,0.10,0
3302,1160,"A560","",9,1,0.10,0
3303,1160,"A560X","",10,1,0.10,0
3304,1160,"B100","",11,1,0.10,0
3305,1160,"B140","",12,1,0.10,0
3306,1160,"B160","",13,1,0.10,0
3307,1160,"B185","",14,1,0.10,0
3308,1160,"B225","",15,1,0.10,0
3309,1160,"B280","",16,1,0.10,0
3310,1160,"B400","",17,1,0.10,0
3311,1160,"B400X","",18,1,0.10,0
3312,1160,"B560","",19,1,0.10,0
3313,1160,"B560X","",20,1,0.10,0
3314,1160,"C100","",21,1,0.10,0
3315,1160,"C140","",22,1,0.10,0
3316,1160,"C160","",23,1,0.10,0
3317,1160,"C185","",24,1,0.10,0
3318,1160,"C225","",25,1,0.10,0
3319,1160,"C280","",26,1,0.10,0
3320,1160,"C400","",27,1,0.10,0
3321,1160,"C400X","",28,1,0.10,0
3322,1160,"C560","",29,1,0.10,0
3323,1160,"C560X","",30,1,0.10,0
3324,1160,"D100","",31,1,0.10,0
3325,1160,"D140","",32,1,0.10,0
3326,1160,"D160","",33,1,0.10,0
3327,1160,"D185","",34,1,0.10,0
3328,1160,"D225","",35,1,0.10,0
3329,1160,"D280","",36,1,0.10,0
3330,1160,"D400","",37,1,0.10,0
3331,1160,"D400X","",38,1,0.10,0
3332,1160,"D560","",39,1,0.10,0
3333,1160,"D560X","",40,1,0.10,0
3334,1160,"E100","",41,1,0.10,0
3335,1160,"E140","",42,1,0.10,0
3336,1160,"E160","",43,1,0.10,0
3337,1160,"E185","",44,1,0.10,0
3338,1160,"E225","",45,1,0.10,0
3339,1160,"E280","",46,1,0.10,0
3340,1160,"E400","",47,1,0.10,0
3341,1160,"E400X","",48,1,0.10,0
3342,1160,"E560","",49,1,0.10,0
3343,1160,"E560X","",50,1,0.10,0
3385,1164,"1","",1,1,0.10,0
3386,1164,"11","",10,1,0.10,0
3387,1164,"13","",11,1,0.10,0
3388,1164,"14","",12,1,0.10,0
3389,1164,"15","",13,1,0.10,0
3390,1164,"16","",14,1,0.10,0
3391,1164,"17","",15,1,0.10,0
3392,1164,"18","",16,1,0.10,0
3393,1164,"2","",2,1,0.10,0
3394,1164,"3","",3,1,0.10,0
3395,1164,"4","",4,1,0.10,0
3396,1164,"5","",5,1,0.10,0
3397,1164,"6","",6,1,0.10,0
3398,1164,"7","",7,1,0.10,0
3399,1164,"8","",8,1,0.10,0
3400,1164,"9","",9,1,0.10,0
3401,1164,"K","",17,1,0.10,0
3402,1165,"A","",1,1,0.10,0
3403,1165,"B","",2,1,0.10,0
3404,1165,"C","",3,1,0.10,0
3405,1165,"D","",4,1,0.10,0
3406,1165,"E","",5,1,0.10,0
3407,1165,"F","",6,1,0.10,0
3408,1165,"G","",7,1,0.10,0
3409,1165,"H","",8,1,0.10,0
3410,1165,"J","",9,1,0.10,0
3411,1165,"K","",10,1,0.10,0
3412,1165,"L","",11,1,0.10,0
3413,1165,"M","",12,1,0.10,0
3414,1165,"N","",13,1,0.10,0
3415,1165,"P","",14,1,0.10,0
3416,1165,"R","",15,1,0.10,0
3417,1165,"T","",16,1,0.10,0
3418,1165,"V","",17,1,0.10,0
3419,1165,"W","",18,1,0.10,0
3420,1165,"Y","",19,1,0.10,0
3421,1165,"Z","",20,1,0.10,0
3422,1166,"1","",1,1,0.10,0
3423,1166,"11","",10,1,0.10,0
3424,1166,"13","",11,1,0.10,0
3425,1166,"14","",12,1,0.10,0
3426,1166,"15","",13,1,0.10,0
3427,1166,"16","",14,1,0.10,0
3428,1166,"17","",15,1,0.10,0
3429,1166,"18","",16,1,0.10,0
3430,1166,"2","",2,1,0.10,0
3431,1166,"3","",3,1,0.10,0
3432,1166,"4","",4,1,0.10,0
3433,1166,"5","",5,1,0.10,0
3434,1166,"6","",6,1,0.10,0
3435,1166,"7","",7,1,0.10,0
3436,1166,"8","",8,1,0.10,0
3437,1166,"9","",9,1,0.10,0
3438,1166,"K","",17,1,0.10,0
3439,1167,"A","",1,1,0.10,0
3440,1167,"B","",2,1,0.10,0
3441,1167,"C","",3,1,0.10,0
3442,1167,"D","",4,1,0.10,0
3443,1167,"E","",5,1,0.10,0
3444,1167,"F","",6,1,0.10,0
3445,1167,"G","",7,1,0.10,0
3446,1167,"H","",8,1,0.10,0
3447,1167,"J","",9,1,0.10,0
3448,1167,"K","",10,1,0.10,0
3449,1167,"L","",11,1,0.10,0
3450,1167,"M","",12,1,0.10,0
3451,1167,"N","",13,1,0.10,0
3452,1167,"P","",14,1,0.10,0
3453,1167,"R","",15,1,0.10,0
3454,1167,"T","",16,1,0.10,0
3455,1167,"V","",17,1,0.10,0
3456,1167,"W","",18,1,0.10,0
3457,1167,"Y","",19,1,0.10,0
3458,1167,"Z","",20,1,0.10,0
3459,1168,"1","",1,1,0.10,0
3460,1168,"11","",10,1,0.10,0
3461,1168,"13","",11,1,0.10,0
3462,1168,"14","",12,1,0.10,0
3463,1168,"15","",13,1,0.10,0
3464,1168,"16","",14,1,0.10,0
3465,1168,"17","",15,1,0.10,0
3466,1168,"18","",16,1,0.10,0
3467,1168,"2","",2,1,0.10,0
3468,1168,"3","",3,1,0.10,0
3469,1168,"4","",4,1,0.10,0
3470,1168,"5","",5,1,0.10,0
3471,1168,"6","",6,1,0.10,0
3472,1168,"7","",7,1,0.10,0
3473,1168,"8","",8,1,0.10,0
3474,1168,"9","",9,1,0.10,0
3475,1168,"K","",17,1,0.10,0
3476,1169,"A","",1,1,0.10,0
3477,1169,"B","",2,1,0.10,0
3478,1169,"C","",3,1,0.10,0
3479,1169,"D","",4,1,0.10,0
3480,1169,"E","",5,1,0.10,0
3481,1169,"F","",6,1,0.10,0
3482,1169,"G","",7,1,0.10,0
3483,1169,"H","",8,1,0.10,0
3484,1169,"J","",9,1,0.10,0
3485,1169,"K","",10,1,0.10,0
3486,1169,"L","",11,1,0.10,0
3487,1169,"M","",12,1,0.10,0
3488,1169,"N","",13,1,0.10,0
3489,1169,"P","",14,1,0.10,0
3490,1169,"R","",15,1,0.10,0
3491,1169,"T","",16,1,0.10,0
3492,1169,"V","",17,1,0.10,0
3493,1169,"W","",18,1,0.10,0
3494,1169,"Y","",19,1,0.10,0
3495,1169,"Z","",20,1,0.10,0
3496,1170,"1","",1,1,0.10,0
3497,1170,"11","",10,1,0.10,0
3498,1170,"13","",11,1,0.10,0
3499,1170,"14","",12,1,0.10,0
3500,1170,"15","",13,1,0.10,0
3501,1170,"16","",14,1,0.10,0
3502,1170,"17","",15,1,0.10,0
3503,1170,"18","",16,1,0.10,0
3504,1170,"2","",2,1,0.10,0
3505,1170,"3","",3,1,0.10,0
3506,1170,"4","",4,1,0.10,0
3507,1170,"5","",5,1,0.10,0
3508,1170,"6","",6,1,0.10,0
3509,1170,"7","",7,1,0.10,0
3510,1170,"8","",8,1,0.10,0
3511,1170,"9","",9,1,0.10,0
3512,1170,"K","",17,1,0.10,0
3513,1171,"A","",1,1,0.10,0
3514,1171,"B","",2,1,0.10,0
3515,1171,"C","",3,1,0.10,0
3516,1171,"D","",4,1,0.10,0
3517,1171,"E","",5,1,0.10,0
3518,1171,"F","",6,1,0.10,0
3519,1171,"G","",7,1,0.10,0
3520,1171,"H","",8,1,0.10,0
3521,1171,"J","",9,1,0.10,0
3522,1171,"K","",10,1,0.10,0
3523,1171,"L","",11,1,0.10,0
3524,1171,"M","",12,1,0.10,0
3525,1171,"N","",13,1,0.10,0
3526,1171,"P","",14,1,0.10,0
3527,1171,"R","",15,1,0.10,0
3528,1171,"T","",16,1,0.10,0
3529,1171,"V","",17,1,0.10,0
3530,1171,"W","",18,1,0.10,0
3531,1171,"Y","",19,1,0.10,0
3532,1171,"Z","",20,1,0.10,0
3533,1172,"1","",1,1,0.10,0
3534,1172,"11","",10,1,0.10,0
3535,1172,"13","",11,1,0.10,0
3536,1172,"14","",12,1,0.10,0
3537,1172,"15","",13,1,0.10,0
3538,1172,"16","",14,1,0.10,0
3539,1172,"17","",15,1,0.10,0
3540,1172,"18","",16,1,0.10,0
3541,1172,"2","",2,1,0.10,0
3542,1172,"3","",3,1,0.10,0
3543,1172,"4","",4,1,0.10,0
3544,1172,"5","",5,1,0.10,0
3545,1172,"6","",6,1,0.10,0
3546,1172,"7","",7,1,0.10,0
3547,1172,"8","",8,1,0.10,0
3548,1172,"9","",9,1,0.10,0
3549,1172,"K","",17,1,0.10,0
3550,1173,"A","",1,1,0.10,0
3551,1173,"B","",2,1,0.10,0
3552,1173,"C","",3,1,0.10,0
3553,1173,"D","",4,1,0.10,0
3554,1173,"E","",5,1,0.10,0
3555,1173,"F","",6,1,0.10,0
3556,1173,"G","",7,1,0.10,0
3557,1173,"H","",8,1,0.10,0
3558,1173,"J","",9,1,0.10,0
3559,1173,"K","",10,1,0.10,0
3560,1173,"L","",11,1,0.10,0
3561,1173,"M","",12,1,0.10,0
3562,1173,"N","",13,1,0.10,0
3563,1173,"P","",14,1,0.10,0
3564,1173,"R","",15,1,0.10,0
3565,1173,"T","",16,1,0.10,0
3566,1173,"V","",17,1,0.10,0
3567,1173,"W","",18,1,0.10,0
3568,1173,"Y","",19,1,0.10,0
3569,1173,"Z","",20,1,0.10,0
3570,1174,"1","",1,1,0.10,0
3571,1174,"11","",10,1,0.10,0
3572,1174,"13","",11,1,0.10,0
3573,1174,"14","",12,1,0.10,0
3574,1174,"15","",13,1,0.10,0
3575,1174,"16","",14,1,0.10,0
3576,1174,"17","",15,1,0.10,0
3577,1174,"18","",16,1,0.10,0
3578,1174,"2","",2,1,0.10,0
3579,1174,"3","",3,1,0.10,0
3580,1174,"4","",4,1,0.10,0
3581,1174,"5","",5,1,0.10,0
3582,1174,"6","",6,1,0.10,0
3583,1174,"7","",7,1,0.10,0
3584,1174,"8","",8,1,0.10,0
3585,1174,"9","",9,1,0.10,0
3586,1174,"K","",17,1,0.10,0
3587,1175,"A","",1,1,0.10,0
3588,1175,"B","",2,1,0.10,0
3589,1175,"C","",3,1,0.10,0
3590,1175,"D","",4,1,0.10,0
3591,1175,"E","",5,1,0.10,0
3592,1175,"F","",6,1,0.10,0
3593,1175,"G","",7,1,0.10,0
3594,1175,"H","",8,1,0.10,0
3595,1175,"J","",9,1,0.10,0
3596,1175,"K","",10,1,0.10,0
3597,1175,"L","",11,1,0.10,0
3598,1175,"M","",12,1,0.10,0
3599,1175,"N","",13,1,0.10,0
3600,1175,"P","",14,1,0.10,0
3601,1175,"R","",15,1,0.10,0
3602,1175,"T","",16,1,0.10,0
3603,1175,"V","",17,1,0.10,0
3604,1175,"W","",18,1,0.10,0
3605,1175,"Y","",19,1,0.10,0
3606,1175,"Z","",20,1,0.10,0
3607,1176,"1","",1,1,0.10,0
3608,1176,"11","",10,1,0.10,0
3609,1176,"13","",11,1,0.10,0
3610,1176,"14","",12,1,0.10,0
3611,1176,"15","",13,1,0.10,0
3612,1176,"16","",14,1,0.10,0
3613,1176,"17","",15,1,0.10,0
3614,1176,"18","",16,1,0.10,0
3615,1176,"2","",2,1,0.10,0
3616,1176,"3","",3,1,0.10,0
3617,1176,"4","",4,1,0.10,0
3618,1176,"5","",5,1,0.10,0
3619,1176,"6","",6,1,0.10,0
3620,1176,"7","",7,1,0.10,0
3621,1176,"8","",8,1,0.10,0
3622,1176,"9","",9,1,0.10,0
3623,1176,"K","",17,1,0.10,0
3624,1177,"A","",1,1,0.10,0
3625,1177,"B","",2,1,0.10,0
3626,1177,"C","",3,1,0.10,0
3627,1177,"D","",4,1,0.10,0
3628,1177,"E","",5,1,0.10,0
3629,1177,"F","",6,1,0.10,0
3630,1177,"G","",7,1,0.10,0
3631,1177,"H","",8,1,0.10,0
3632,1177,"J","",9,1,0.10,0
3633,1177,"K","",10,1,0.10,0
3634,1177,"L","",11,1,0.10,0
3635,1177,"M","",12,1,0.10,0
3636,1177,"N","",13,1,0.10,0
3637,1177,"P","",14,1,0.10,0
3638,1177,"R","",15,1,0.10,0
3639,1177,"T","",16,1,0.10,0
3640,1177,"V","",17,1,0.10,0
3641,1177,"W","",18,1,0.10,0
3642,1177,"Y","",19,1,0.10,0
3643,1177,"Z","",20,1,0.10,0
3644,1178,"1","",1,1,0.10,0
3645,1178,"11","",10,1,0.10,0
3646,1178,"13","",11,1,0.10,0
3647,1178,"14","",12,1,0.10,0
3648,1178,"15","",13,1,0.10,0
3649,1178,"16","",14,1,0.10,0
3650,1178,"17","",15,1,0.10,0
3651,1178,"18","",16,1,0.10,0
3652,1178,"2","",2,1,0.10,0
3653,1178,"3","",3,1,0.10,0
3654,1178,"4","",4,1,0.10,0
3655,1178,"5","",5,1,0.10,0
3656,1178,"6","",6,1,0.10,0
3657,1178,"7","",7,1,0.10,0
3658,1178,"8","",8,1,0.10,0
3659,1178,"9","",9,1,0.10,0
3660,1178,"K","",17,1,0.10,0
3661,1179,"A","",1,1,0.10,0
3662,1179,"B","",2,1,0.10,0
3663,1179,"C","",3,1,0.10,0
3664,1179,"D","",4,1,0.10,0
3665,1179,"E","",5,1,0.10,0
3666,1179,"F","",6,1,0.10,0
3667,1179,"G","",7,1,0.10,0
3668,1179,"H","",8,1,0.10,0
3669,1179,"J","",9,1,0.10,0
3670,1179,"K","",10,1,0.10,0
3671,1179,"L","",11,1,0.10,0
3672,1179,"M","",12,1,0.10,0
3673,1179,"N","",13,1,0.10,0
3674,1179,"P","",14,1,0.10,0
3675,1179,"R","",15,1,0.10,0
3676,1179,"T","",16,1,0.10,0
3677,1179,"V","",17,1,0.10,0
3678,1179,"W","",18,1,0.10,0
3679,1179,"Y","",19,1,0.10,0
3680,1179,"Z","",20,1,0.10,0
3681,1180,"1","",1,1,0.10,0
3682,1180,"11","",10,1,0.10,0
3683,1180,"13","",11,1,0.10,0
3684,1180,"14","",12,1,0.10,0
3685,1180,"15","",13,1,0.10,0
3686,1180,"16","",14,1,0.10,0
3687,1180,"17","",15,1,0.10,0
