"ParentID","CurveName","Ordinal","vA","vB","vC","vD","vN","vK","vR"
79620,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
79620,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
79620,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
79620,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
79620,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
80346,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
80346,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
80346,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
80346,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
80346,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
80346,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
80346,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
80346,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
80346,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
80346,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
80346,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
80346,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
80346,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
80346,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
80346,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
80357,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
80357,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
80357,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
80357,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
80357,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
80357,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
80357,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
80357,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
80357,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
80357,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
80357,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
80357,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
80357,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
80357,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
80357,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
80362,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
80362,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
80362,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
80362,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
80362,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
80362,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
80362,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
80362,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
80362,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
80362,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
80362,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
80362,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
80362,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
80362,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
80362,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
80367,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
80367,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
80367,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
80367,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
80367,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
80367,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
80367,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
80367,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
80367,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
80367,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
80367,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
80367,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
80367,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
80367,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
80367,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
80615,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
80615,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
80615,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
80615,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
80615,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
80615,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
80615,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
80654,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
80654,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
80654,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
80654,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
80654,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
80654,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
80654,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
80677,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
80677,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
80677,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
80677,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
80677,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
80677,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
80677,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
80700,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
80700,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
80700,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
80700,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
80700,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
80700,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
80700,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
80707,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
80707,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
80707,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
80707,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
80707,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
80707,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
80707,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
80730,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
80730,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
80730,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
80730,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
80730,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
80730,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
80730,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
81121,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
81121,"I^4 T",20,100.00,0.00,0.00,,4.00,0.00,
81144,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
81144,"I^4 T",20,100.00,0.00,0.00,,4.00,0.00,
81179,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
81179,"I^4 T",20,100.00,0.00,0.00,,4.00,0.00,
81213,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
81213,"I^4 T",20,100.00,0.00,0.00,,4.00,0.00,
81247,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
81247,"I^4 T",20,100.00,0.00,0.00,,4.00,0.00,
81282,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
81282,"I^4 T",20,100.00,0.00,0.00,,4.00,0.00,
81492,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
81492,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
81492,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
81492,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
81492,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
81492,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
81492,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
81515,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
81515,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
81515,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
81515,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
81515,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
81515,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
81515,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
81538,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
81538,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
81538,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
81538,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
81538,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
81538,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
81538,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
82489,"A, Standard Inv",160,0.01,0.00,1.00,,0.02,0.02,
82489,"A1, IEC Inv",180,0.14,0.00,1.00,,0.02,0.00,
82489,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
82489,"B1, IEC V Inv",190,13.50,0.00,1.00,,1.00,0.00,
82489,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
82489,"C1, IEC Ext Inv",200,80.00,0.00,1.00,,2.00,0.00,
82489,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
82489,"D1, IEEE Mod Inv",210,0.05,0.11,1.00,,0.02,0.00,
82489,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
82489,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
82489,"E3, IEEE V Inv",220,19.61,0.49,1.00,,2.00,0.00,
82489,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.02,
82489,"F1, IEEE Ext Inv",230,28.20,0.12,1.00,,2.00,0.00,
82489,"G, Long Time Inverse",170,12.12,0.00,1.00,,1.00,0.02,
82489,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
82489,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
82489,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
82489,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
82489,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
82489,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
82489,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
82489,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
82489,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
82501,"A, Standard Inv",160,0.01,0.00,1.00,,0.02,0.02,
82501,"A1, IEC Inv",180,0.14,0.00,1.00,,0.02,0.00,
82501,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
82501,"B1, IEC V Inv",190,13.50,0.00,1.00,,1.00,0.00,
82501,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
82501,"C1, IEC Ext Inv",200,80.00,0.00,1.00,,2.00,0.00,
82501,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
82501,"D1, IEEE Mod Inv",210,0.05,0.11,1.00,,0.02,0.00,
82501,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
82501,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
82501,"E3, IEEE V Inv",220,19.61,0.49,1.00,,2.00,0.00,
82501,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.02,
82501,"F1, IEEE Ext Inv",230,28.20,0.12,1.00,,2.00,0.00,
82501,"G, Long Time Inverse",170,12.12,0.00,1.00,,1.00,0.02,
82501,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
82501,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
82501,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
82501,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
82501,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
82501,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
82501,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
82501,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
82501,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
82978,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
82978,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
82978,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
82989,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
83026,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
83026,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
83026,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
83041,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
83294,"Ext Inv",20,80.00,0.00,1.00,,2.00,0.00,
83294,"Inv",40,0.14,0.00,1.00,,0.02,0.00,
83294,"LT Inv",10,120.00,0.00,1.00,,1.00,0.00,
83294,"Very Inv",30,13.50,0.00,1.00,,1.00,0.00,
83297,"Ext Inv",20,80.00,0.00,1.00,,2.00,0.00,
83297,"Inv",40,0.14,0.00,1.00,,0.02,0.00,
83297,"LT Inv",10,120.00,0.00,1.00,,1.00,0.00,
83297,"Very Inv",30,13.50,0.00,1.00,,1.00,0.00,
83775,"ANSI Ext Inv",30,28.20,0.12,1.00,,2.00,0.00,
83775,"ANSI Mod Inv",10,0.05,0.11,1.00,,0.02,0.00,
83775,"ANSI Very Inv",20,19.61,0.49,1.00,,2.00,0.00,
83775,"IEC Ext Inv",60,80.00,0.00,1.00,,2.00,0.00,
83775,"IEC L Inv",70,120.00,0.00,1.00,,1.00,0.00,
83775,"IEC Norm Inv",40,0.14,0.00,1.00,,0.02,0.00,
83775,"IEC Very Inv",50,13.50,0.00,1.00,,1.00,0.00,
85815,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
85815,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
85815,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
85815,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
85815,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
85815,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
85815,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
85815,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
85815,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
85815,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
85815,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
85815,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
85815,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
85815,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
85815,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
86537,"IEEE Extremely Inverse",30,28.20,0.12,1.00,,2.00,0.02,
86537,"IEEE Moderately Inverse",10,0.05,0.11,1.00,,0.02,0.02,
86537,"IEEE Very Inverse",20,19.61,0.49,1.00,,2.00,0.02,
86547,"IEEE Extremely Inverse",30,28.20,0.12,1.00,,2.00,0.02,
86547,"IEEE Moderately Inverse",10,0.05,0.11,1.00,,0.02,0.02,
86547,"IEEE Very Inverse",20,19.61,0.49,1.00,,2.00,0.02,
86687,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
86687,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
86687,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
86687,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
86687,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
86687,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
86687,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
86687,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
86687,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
86687,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
86687,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
86687,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
86687,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
86687,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
86687,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
86692,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
86692,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
86692,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
86692,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
86692,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
86692,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.00,
86692,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
86692,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
86692,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
86692,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
86692,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
86692,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
86692,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
86692,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
86692,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
88191,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
88194,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
88194,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
88194,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
88196,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
88196,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
88196,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
88201,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
88201,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
88201,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
88205,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
88205,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
88205,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
88209,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
88209,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
88209,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
88213,"Extremely Inverse",10,28.20,0.12,1.00,,2.00,0.00,
88213,"Moderately Inverse",30,0.05,0.11,1.00,,0.02,0.00,
88213,"Very Inverse",20,19.61,0.49,1.00,,2.00,0.00,
88231,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
88233,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
88235,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
88237,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
88239,"I^2 T",10,100.00,0.00,0.00,,2.00,0.00,
88713,"Extremely Inverse",30,5.64,0.02,1.00,,2.00,0.00,
88713,"Inverse",10,0.01,0.02,1.00,,0.02,0.00,
88713,"Very Inverse",20,3.91,0.09,1.00,,2.00,0.00,
88718,"I^2T",10,250.00,0.00,0.00,,2.00,0.00,
89689,"A, Standard Inv",160,0.01,0.00,1.00,,0.02,0.02,
89689,"A1, IEC Inv",180,0.14,0.00,1.00,,0.02,0.00,
89689,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
89689,"B1, IEC V Inv",190,13.50,0.00,1.00,,1.00,0.00,
89689,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
89689,"C1, IEC Ext Inv",200,80.00,0.00,1.00,,2.00,0.00,
89689,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
89689,"D1, IEEE Mod Inv",210,0.05,0.11,1.00,,0.02,0.00,
89689,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
89689,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
89689,"E3, IEEE V Inv",220,19.61,0.49,1.00,,2.00,0.00,
89689,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.02,
89689,"F1, IEEE Ext Inv",230,28.20,0.12,1.00,,2.00,0.00,
89689,"G, Long Time Inverse",170,12.12,0.00,1.00,,1.00,0.02,
89689,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
89689,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
89689,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
89689,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
89689,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
89689,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
89689,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
89689,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
89689,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
89691,"A, Standard Inv",160,0.01,0.00,1.00,,0.02,0.02,
89691,"A1, IEC Inv",180,0.14,0.00,1.00,,0.02,0.00,
89691,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
89691,"B1, IEC V Inv",190,13.50,0.00,1.00,,1.00,0.00,
89691,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
89691,"C1, IEC Ext Inv",200,80.00,0.00,1.00,,2.00,0.00,
89691,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
89691,"D1, IEEE Mod Inv",210,0.05,0.11,1.00,,0.02,0.00,
89691,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
89691,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
89691,"E3, IEEE V Inv",220,19.61,0.49,1.00,,2.00,0.00,
89691,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.02,
89691,"F1, IEEE Ext Inv",230,28.20,0.12,1.00,,2.00,0.00,
89691,"G, Long Time Inverse",170,12.12,0.00,1.00,,1.00,0.02,
89691,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
89691,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
89691,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
89691,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
89691,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
89691,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
89691,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
89691,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
89691,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
89693,"A, Standard Inv",160,0.01,0.00,1.00,,0.02,0.02,
89693,"A1, IEC Inv",180,0.14,0.00,1.00,,0.02,0.00,
89693,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
89693,"B1, IEC V Inv",190,13.50,0.00,1.00,,1.00,0.00,
89693,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
89693,"C1, IEC Ext Inv",200,80.00,0.00,1.00,,2.00,0.00,
89693,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
89693,"D1, IEEE Mod Inv",210,0.05,0.11,1.00,,0.02,0.00,
89693,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
89693,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
89693,"E3, IEEE V Inv",220,19.61,0.49,1.00,,2.00,0.00,
89693,"F, Fixed Time",150,0.00,1.00,0.00,,0.00,0.02,
89693,"F1, IEEE Ext Inv",230,28.20,0.12,1.00,,2.00,0.00,
89693,"G, Long Time Inverse",170,12.12,0.00,1.00,,1.00,0.02,
89693,"I1, Inverse Time",70,8.93,0.17,1.00,,2.09,0.02,
89693,"I2, Inverse Time",80,0.27,0.10,1.00,,0.43,0.02,
89693,"L1, Long Inverse",30,5.61,2.18,1.00,,1.00,0.02,
89693,"L2, Long Inverse",40,2.39,2.0e-05,1.00,,0.31,0.02,
89693,"M, Moderately Inverse",60,0.30,0.12,1.00,,0.50,0.02,
89693,"S1, Short Inverse",10,0.26,0.03,1.00,,1.29,0.02,
89693,"S2, Short Inverse",20,0.02,0.02,1.00,,0.98,0.02,
89693,"V1, Very Inverse",90,5.46,0.10,1.00,,2.04,0.02,
89693,"V2, Very Inverse",100,4.43,0.09,1.00,,1.95,0.02,
89695,"A, Standard Inv",160,0.01,0.00,1.00,,0.02,0.02,
89695,"A1, IEC Inv",180,0.14,0.00,1.00,,0.02,0.00,
89695,"B, Very Inverse (It)",130,1.46,0.00,1.00,,1.04,0.02,
89695,"B1, IEC V Inv",190,13.50,0.00,1.00,,1.00,0.00,
89695,"C, Extremely Inverse",140,8.25,0.00,1.00,,2.04,0.02,
89695,"C1, IEC Ext Inv",200,80.00,0.00,1.00,,2.00,0.00,
89695,"D, Definite Time",50,0.47,0.21,1.00,,1.56,0.02,
89695,"D1, IEEE Mod Inv",210,0.05,0.11,1.00,,0.02,0.00,
89695,"E1, Extremely Inverse",110,7.76,0.02,1.00,,2.09,0.02,
89695,"E2, Extremely Inverse",120,4.98,0.01,1.00,,2.04,0.02,
