"ID","Mfr_ID","Type","Note","MultFunction","DCOffsetFilter","RelayClass","RelayConstr"
1143,1,"REJ 603","Feeder Protection REJ603


Note : 51 Pickup is product of minimum Is x Minimum Pickup range
           to maximum Is x Maximum setting of pickup range in Amps.",1,1,0,0
1281,1,"REJ601","Motor protection and control
REF601/REJ601/REM601

Source : REJ601.pdf",1,1,0,0
744,1,"REL 512","ABB REL 512 Line Protection and Breaker Control Terminal.

Source : Instruction Booklet
              REL 512
              Jan 2002 (IB 40-512.1)",1,1,0,0
1094,1,"REL 561","ABB Protective Relay - REL 561
October 2003 
1MRK 506 180-BEN Rev.A

51/50 function contains TOC2 and IOC functionality options
51/50G function contains TEF functionality options

",1,1,0,0
1115,1,"REL 650","Line distance protection REL650

Source : Technical Manual
              1mrk506308-ben_a_en_product_guide__line_distance_protection_rel650.pdf

Note : Minimum Operate Current and Minimum Operate Time not modeled.
           Ip = load current before overload occurs (preload)",1,1,2,0
825,1,"REL 670","Line distance protection IED REL 670

Source: 
1MRK 506 279-BEN
Product version: 1.1 Revision: A
Issued: November 2007",1,1,1,0
743,1,"REL-300","Numerical Distance Protection
REL-300 (MDAR) Relaying

Source : Instruction Leaflet 40-385.1B

HS : High Set
MS : Medium Set
LS : Low Set",1,1,0,0
745,1,"REL-301","REL 301and REL 302
Numerical Transmission
Line Protection System

Source : Descriptive Bulletin
              41-444M",1,0,0,0
714,1,"REM 543","ABB Machine Protection Relay REM 54_

Document: 1MRS751173-MBG
Issued: June 1999
Status: Updated
Version: F/22.05.2006

Response time of 0.04s for non-directional Phase and 
0.05s for directional phase and 0.08s for Directional earth fault

Note : Def Time plot shows Total Time for Functions Diff6G and REF1A.",1,0,0,0
1043,1,"REM 620 ANSI","REM 620-
HIGH END MOTOR RELAY WITH 14 RTD's

Note: Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.",1,1,0,0
1044,1,"REM 620 IEC","REM 620-
HIGH END MOTOR RELAY WITH 14 RTD's

Note: Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.",1,1,0,0
927,1,"REM615 ANSI","REM615 series ANSI

Source : re_615ansi_tech_050144_enb.pdf


Note : 
Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.",1,1,1,0
1185,1,"REQ650","Breaker Protection REQ650

Source : 1MRK505292-UEN_-_en_Technical_manual__Breaker_protection__REQ650_1.3__IEC.pdf",1,1,1,0
1045,1,"RER 620","RER 620-  ADVANCED RELOSER CONTROLLER WITH 
OR WITHOUT SINGLE PHASE TRIP

Source : 1SXU210170B0201 trip curve discussion.pdf
                620series_tech_309294_ENe.pdf

Note:
Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.
 Pickup Block value not modeled.",1,1,0,0
805,1,"RET 521","ABB Transformer Terminal Relay RET 521
Source

RET 521*2.5
1MRK 504 035-BEN
Issued: April 2004
Revision: A",1,0,2,0
732,1,"RET 541","ABB Transformer Terminal Relay RET 541

Source: 1MRS755543
Issued: February 2005
Status: Updated
Version: C/15.06.2005",1,0,0,0
715,1,"RET 543","ABB Transformer Terminal Relay RET 543

Source: 1MRS755543
Issued: February 2005
Status: Updated
Version: C/15.06.2005",1,0,0,0
733,1,"RET 545","ABB Transformer Terminal Relay RET 543

Source: 1MRS755543
Issued: February 2005
Status: Updated
Version: C/15.06.2005",1,0,0,0
1262,1,"RET 615 ANSI","RET 615-
TWO OR THREE WINDING TRANSFORMER RELAY

Note: Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.

Source : 1MAC050144-MB
Issued : 07/13/2011
Rev : C
Product Version : 4.0",1,1,0,0
1046,1,"RET 620 ANSI","RET 620-
TWO OR THREE WINDING TRANSFORMER RELAY

Note: Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.",1,1,0,0
1047,1,"RET 620 IEC","RET 620-
TWO OR THREE WINDING TRANSFORMER RELAY

Note: Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assumed.",1,1,0,0
931,1,"RET 650","Transformer protection RET650

Source : Technical Manual
              1MRK504125-UEN_-_en_Technical_manual__Transformer_protection_RET650__IEC.pdf

Note : Minimum Operate Current and Minimum Operate Time not modeled.
          Ip = load current before overload occurs (preload)",1,1,1,0
803,1,"RET 670","Transformer protection RET670

Source : Technical reference manual
              1MRK504113-UEN_A_en_Technical_reference_manual__RET670_1.2.pdf

Note : Ip = load current before overload occurs (preload)",1,1,1,0
1027,1,"RET615 ANSI","Transformer Protection RET615 ANSI

Source : RE_615ANSI_tech_050144_ENc.pdf.pdf
     

Note : 
Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assu.
",1,1,0,0
1037,1,"RET615 IEC","Feeder Protection RET615 IEC

Source : RE_615_tech_756887_ENg.pdf
     
Document ID: 1MRS756887
Issued: 2013-03-04
Revision: G
Product version: 4.0 FP1
Note : 
Pickup value multiplier (range 0.8 to 10) not modeled here. 
Default value of 1.0 assu.
",1,1,0,0
1183,1,"RET630","Transformer Protection and Control RET630

Source : RET630_pg_756978_ENg.pdf",1,1,0,0
600,1,"REX 521","Three-phase non-directional overcurrent protection, 

Operational Mode :

Definite time                           IEEE Extremely inverse
Extremely inverse                   IEEE Very inverse
Very inverse                           IEEE Inverse
Normal inverse                       IEEE Short time inverse 
Long time inverse                   IEEE Short time extr. inv.
RI-type inverse                       IEEE Long time extr. inv.
RD-type inverse                     IEEE Long time very inv.
                                              IEEE Long time inverse

Source : REX521_conf_751802_ENk.pdf
Document : 1MRS751802-MUM EN  09.2006

IEC Curves is assumed to be applicable upto 20 times Pickup.
",1,0,0,0
1031,1,"RI","",0,0,0,1
483,1,"RXIDF 2H","Note : 

In = 0.5, 1, 2.5 or 5
I> = 1, 1.5, 2, 3 or 4

Pickup=In X I setting
Pickup range reflects the I > range multiplied by selected In setting",1,1,0,0
1380,1,"RXIDG 21H","",0,0,0,0
651,1,"RXIDK 2H","ABB RXIDK 2H, RAIDK, RXIDG 21H, RAIDG Time Over Current Relay

Note : RXIDK is directly replacing RXIDF

Setting ranges:

0,2 A Variant I >15-650 mA
                      I>>0.02-8 A
1 A Variant    I >0.075-3.25 A
                      I>>0.1-40 A
5 A Variant    I >0.375-16.25 A
                      I>>0.5-200 A

Source: 1MRK 509 002-BEN, Issued January 2004, Revision: A







",1,0,0,0
781,1,"RXISK 2H","RXISK 2H Voltage Restraint Overcurrent Relay

Source : 1MRK 509 033-BEN",0,0,0,0
392,1,"SC","ABB SC, SC-1 Relay
Instantaneous Overcurrent
41-776.1N, November 1998

Clear time approximated as 0.5 cycles (~0.01 seconds). 
",1,0,0,1
174,1,"SPAA 120 C","ABB SPAA 120 C Feeder Protection Relay
Time current Curves


Prodcut Literature:  1MRS 750422-MBG
April 1999
",1,1,0,0
175,1,"SPAA 121 C","ABB SPAA 121 C Feeder Protection Relay

Product Literature: 1MRS 750423-MBG
April 1999
",1,1,0,0
176,1,"SPAA 341 C","ABB SPAA 341 C Feeder Protection Relay
Time Current Curves

Product Literature: 1MRS 750394-MBG
April 1999.

",1,1,0,0
177,1,"SPAA 342 C","ABB SPAA 342 C Feeder Protection Relay
Time Current Curves

Product Literature: 1MRS 750385-MBG
April 1999.

",1,1,0,0
178,1,"SPAA 345 C","ABB SPAA 345 C Feeder Protection Relay
Time Current Curves

Product Literature: 1MRS 750395-MBG
April 1999.

",1,1,0,0
179,1,"SPAC 311 C","ABB SPAC 311 C Feeder Terminal Relay
Time Current Curves

Product Literature: 1MRS 750365-MBG
April 1999

",1,1,0,0
180,1,"SPAC 312 C","ABB SPAC 312 C Feeder Terminal Relay
Time Current Curves

Product Literature: 1MRS 750366-MBG
April 1999

",1,1,0,0
181,1,"SPAC 315 C","ABB SPAC 312 C Feeder Terminal Relay
Time Current Curves

Product Literature: 1MRS 750367-MBG
April 1999

",1,1,0,0
182,1,"SPAC 316 C","ABB SPAC 316 C Feeder Terminal Relay
Time Current Curves

Product Literature: 1MRS 750368-MBG
April 1999

",1,1,0,0
183,1,"SPAC 317 C","ABB SPAC 317 C Feeder Terminal Relay
Time Current Curves

Product Literature: 1MRS 750369-MBG
April 1999

",1,1,0,0
184,1,"SPAD 346 C","ABB SPAD 346 C Stabilized Differential Relay
Time Current Curves

Product Literature: 1MRS 750398-MBG


",1,1,0,0
1180,1,"SPAG 333 C","

Source : 83.pdf",1,1,0,0
185,1,"SPAJ 110 C","",0,1,0,0
186,1,"SPAJ 111 C","ABB SPAJ 111 C  Sensitive Earth-fault relay.
Time Current Curves
",0,1,0,0
187,1,"SPAJ 115 C","ABB SPAJ 115 C Relay
Time Current Curves
Residual Earth Fault

Product Literature: 1MRS 750353-MBG
",0,1,0,0
188,1,"SPAJ 131 C","SPAJ 131 C  Three Phase Overcurrent Relay
ABB


Brochure: 1MRS 750354-MBG
April 1999

",0,1,0,0
189,1,"SPAJ 135 C","SPAJ 135 C 
Combined Overcurrent and Earth Fault Relay
ABB


Brochure: 1MRS 750355-MBG
April 1999

",1,1,0,0
190,1,"SPAJ 140 C","SPAJ 140 C
Combined Overcurrent and Earth Fault Relay
ABB

1 MRS 750361-MBG
April 1999",1,1,0,0
191,1,"SPAJ 141 C","SPAJ 141 C
Combined Overcurrent and Earth Fault Relay
ABB

1 MRS 750362-MBG
April 1999
",1,1,0,0
938,1,"SPAJ 142 C","SPAJ 142 C
Overcurrent and earth-fault relay

Sprce : FM_SPAJ142C_EN_BAC.pdf",1,0,0,0
1339,1,"SPAJ 144 C","SPAJ 144 C
ABB Combined Overcurrent and Earth Fault Relay

FM_SPAJ144C_EN_BEA.pdf",1,1,0,0
755,1,"SPAJ 160 C","SPAJ 160 C
Capacitor protection relay

Overload stage Ib>

Source : spaj160c_tob_750420enc.pdf
              1MRS 750064-MUM EN
              Issued 1995-05-02
              Modified 2002-10-01
              Version F
            ",0,0,0,0
192,1,"SPAJ 1B1 J3","Stromberg
Definite Time Overcurrent Relay  SPAJ 1B1 J3
Time-Current Curves

34 SPAJ 6EN1 A :  10/6/1981.

",0,1,0,0
193,1,"SPAJ 321 C","ABB SPAJ 321 C Combined Overcurrent and Earth Fault Relay
Time Current Curves

Product Literature:  1MRS 750425-MBG

",1,1,0,0
194,1,"SPAJ 3D J3","OHJELEHTI / Stromberg
SPAJ 3D5 J3  &  SAPJ 3D1 J3
Inverse Time Overcurrent Relay
Time-Current Curves


Product Brochure of May 1981:  34  SPAJ  3EN1 A

",1,1,0,0
625,1,"SPAM 150C","Motor Protection Relay SPAM 150 C

Source : SPAM150%20Appl_EN_B.pdf

",1,0,1,0
1492,1,"SPAS 348 C","SPCS 4D11 and SPCS 4D12 Two-phase directional overcurrent relay modules

SPCS 2D26 Directional or non-directional earth-fault relay module

Note : 
Earth Fault ptptection is not supported
The directional earth-fault unit measures the
neutral current I0, the residual voltage U0 and
the phase angle between residual voltage and
neutral current. An earth-fault stage starts if all
of the three criteria below are fulfilled at the
same time",1,1,0,0
329,1,"TPU-2000","ABB Transformer Protection Unit 2000
TPU-2000
IB-7.11.1.7-6
Issue C",1,1,0,0
880,1,"TPU-2000R","Transformer Protection Unit 2000R
Descriptive Bulletin
41-372M

November 1996",1,1,0,0
760,1,"Type 27","This is an ABB Type 27 Under Voltage Relay with discrete
time delay bands.",1,0,0,0
989,1,"Type 50","ABB, ITE Type 50 Instantaneous Overcurrent Relay

Relays are rated 0.8A, 2A and 8A Primary.

Source : IB 7.2.1.7-5, Catalog Series 418",1,0,0,0
990,1,"Type 50I","ABB, ITE Type 50 Inverse Instantaneous Overcurrent Relay

Relays are rated 0.8A, 2A and 8A Primary.

Source : IB 7.2.1.7-5, Catalog Series 418",1,0,0,0
195,1,"Type 51 D","Type 51 D Definite Time Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605806           Mar. 26, 1974   Definite Time
",1,1,0,0
196,1,"Type 51 E","Type 51 E Extremely  Inverse Time Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605803          Oct. 12, 1974    Extremely Inverse

",1,1,0,0
197,1,"Type 51 I","Type 51 I Inverse Time Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605801          Oct. 12, 1971    Inverse
",1,1,0,0
198,1,"Type 51 IM","Type 51 IM Long Time, Inverse Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605813           Mar. 26, 1974   Long Time, Inverse

",1,1,0,0
199,1,"Type 51 L","Type 51 L Long Time, Extremely Inverse Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605805         Mar. 9, 1973   Long Time, Extremely Inverse

",1,1,0,0
200,1,"Type 51 S","Type 51 S Short Time Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605804           Oct. 12, 1971   Short Time
",1,1,0,0
201,1,"Type 51 S(SP)","Type 51S(SP)  Short Time (Fast Curve) Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605808           May 1, 1972     Short Time (SP) 
",1,1,0,0
202,1,"Type 51 Y","Type 51 Y Very Inverse Time Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605802           Feb. 12, 1979   Very Inverse
",1,1,0,0
203,1,"Type 51 YM","Type 51 YM Long Time,  Very Inverse Overcurrent Relay
Time-Current Curves

Source: ABB T&D Company Inc.
Descriptive Bulletin 41-113S
Oct 1993
TCC#     Rev  Date                 Curve
605811           July 6, 1972     Long Time Very  Inverse
",1,1,0,0
761,1,"Type 59","This is an ABB Type 59 Over-Voltage Relay with discrete time
delay bands.					
",1,0,0,0
826,1,"Type CA","Type CA Percentage Differetial Relay for Transformar Protection
(50 and 60Hz)

Source : Instruction Leaflet 41-332.2F
               May 1992",0,0,0,1
204,1,"Type GR-5","ABB Type GR-5
Ground Fault Protection Systems

Instruction Manual:  IB 7.1.1.7-2, Issue A
TCC-608016, JAN 1969

NOTE:
1. Data in Section 1 and Section 2 are not actual settings.
2. Section 3 and Section 4 have the actual settings.
",0,1,0,0
381,1,"Type HU","ABB Westinghouse Type HU Relay
Descriptive Bulletin 41-305E
",0,0,0,1
926,1,"Type IT","Type IT Relay

I.L. 41-771.1A
April 1989

Note : Three Operating Time range modeled as single range.
4ms to 8ms at 1000% of trip value
8ms to 12ms at 500% of trip value
16ms to 24ms at 200% of trip value


",1,0,0,1
357,1,"Type ITH","Instruction Leaflet
I.L. 41-771G",0,0,0,2
597,1,"Type KF","ABB Type KF Under-Frequency Relay
41-503.21A
April 1997",0,0,0,1
1446,1,"UMC100.3","Universal Motor Controller
UMC100.3",1,1,1,0
1030,3,"RI","Time Lag overcurrent relays with Inverse Characteristics
Type RI, RIS
Catalogue RK 47-1E
Instantaneous curve modeled with 35ms delay at 4 times pickup based on Fig 14.",1,0,0,0
1334,4,"GRC-100","",0,0,0,0
1357,4,"GRZ","",0,0,0,0
1098,4,"HB","BBC Primary Time Overcurrent Relay - Type HB

Time Delay available at 0 or 0.3 - 6 seconds
Time Delay tolerance ~ +/- 0.1 second
TOC pickup tolerance ~ +/- 5%
Instantaneous pickup tolerance ~ +/- 10%",0,0,0,0
1099,4,"HK","BBC Primary Time Overcurrent Relay - Type HK

Time Delay available at 0 or 0.3 - 6 seconds
Time Delay tolerance ~ +/- 0.1 second
TOC pickup tolerance ~ +/- 5%
Instantaneous pickup tolerance ~ +/- 10%",0,0,0,0
792,4,"ICM 21","Inverse-Time Overcurrent & E/F Relay

ICM21, ICM21t, ICM21p have same setting and characteristic Inverse Curve",1,0,0,1
522,4,"ICM2","Inverse-Time Overcurrent Relay type ICM2

For protection against short circuits and earth faults 
With inverse-time tripping characteristic
For use on a.c. at 50 and 60 c/s

`````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````
ICM 2   50 c/s 91984 Fig 14.
ICM 2   60 c/s 91985 Fig 15.         
ICM 21   50 c/s 91986 Fig 16.
ICM 22   50 c/s 91987 Fig 17.
ICM 22   60 c/s 91988 Fig 18.",1,0,0,1
784,4,"ICM22","Very Inverse -Time Overcurrent Relay type ICM22
For protection against short circuits and earth faults 
With inverse-time tripping characteristic
For use on a.c. at 50 and 60 c/s

`````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````````
ICM 2   50 c/s 91984 Fig 14.
ICM 2   60 c/s 91985 Fig 15.         
ICM 21   50 c/s 91986 Fig 16.
ICM 22   50 c/s 91987 Fig 17.
ICM 22   60 c/s 91988 Fig 18.    ",0,0,0,0
